"gene","GSM1587845_Normal_tonsil_B_cells_1.CEL.gz","GSM1587846_Normal_tonsil_B_cells_3.CEL.gz","GSM1587847_Normal_tonsil_B_cells_4.CEL.gz","GSM1587848_Normal_tonsil_B_cells_5.CEL.gz","GSM1587849_Normal_tonsil_B_cells_6.CEL.gz","GSM1587850_Normal_tonsil_T_cells_1.CEL.gz","GSM1587851_Normal_tonsil_T_cells_3.CEL.gz","GSM1587852_Normal_tonsil_T_cells_4.CEL.gz","GSM1587853_Normal_tonsil_T_cells_5.CEL.gz","GSM1587854_Normal_tonsil_T_cells_6.CEL.gz"
"FBXL2",13.0923286259781,25.1225537907131,7.49715093645519,79.5861877415845,4.38013756047563,2.92998657191608,4.74519679517633,3.60777750529372,14.9870729589893,40.7608733608099
"TXN2",1366.59322936276,1172.79563494599,1704.26266080601,1771.27391868014,1305.10053257786,1271.65456939507,1256.32789529386,1378.12012886503,1358.2594563597,1405.63955240857
"TMEM184B",276.269320161259,234.182783819207,276.135416442315,355.633847365241,245.710983431553,220.057326653165,337.441972851166,373.624211798071,289.75729577237,320.282749974322
"B4GALNT1",42.0294903908945,55.4423738596393,71.6552152736697,30.6583843006885,43.8722054881305,24.2624159356608,58.3563466041748,68.4563876347023,34.2665150037625,21.0047949370268
"SULT4A1",48.9232993097244,43.7121500927054,6.4960358972677,14.8996058638636,11.0405569417977,7.34385085652278,17.1122529351909,12.1978443306485,11.6298893085791,18.0059527511758
"HECTD1",610.929021988154,885.723057405701,722.970761647418,687.353886063331,894.626348455036,586.513170929015,595.204992112698,555.373715515924,442.148526094833,782.986778282862
"POU2F3",5.03964066919457,49.6978791638769,27.2610736274525,4.52919759415384,4.52241798134931,53.4928057555464,40.5427369147951,1.93015968558242,30.3340584485673,50.6982689659138
"NIPBL",1140.34423920651,1513.72738149899,865.585137491515,882.421478358381,1104.55723849769,1312.36699325886,1393.04510593093,957.481696423685,1142.9288516217,999.023198069144
"RAB26",116.597131577229,78.7534151143261,39.2335612810123,35.9374699931799,14.0412492065737,131.000740320546,28.8708779938182,18.7253336322683,92.2557757442085,12.6261210607059
"COG4",879.118101832392,656.342435544743,543.391958741836,960.805577365591,659.841962983618,1077.701427388,473.032965014137,760.575595878658,551.947200580666,580.207100019612
"GALK1",130.083537456598,22.1071273598316,77.5286095656086,149.40268869937,69.1933985421099,152.538329593481,55.9847267859897,7.85084936665267,83.5867379815896,9.09467261350276
"METTL7A",2444.12764412317,2153.365941364,3591.92892926469,1680.46130568326,1961.0085511245,282.274319499384,183.048477121375,183.394530404398,185.532677897854,145.589522911745
"ABTB2",32.5043183546721,18.3838428582479,29.8298372381184,28.6529278988228,40.4066799928484,17.5142799279633,35.990360541694,19.2961853812772,38.8593237082859,15.9980560226905
"ASF1A",1222.03315876924,820.213355173723,1705.01812032194,2063.39915295091,1004.81756896341,1879.84896558,2716.16684352939,2683.13737773757,2946.58996005443,2290.92973612442
"YIPF3",303.970386238313,283.55017298442,404.546470020912,361.788146901266,423.960499366539,250.43889393794,399.41976907738,412.564918730715,443.649800750033,290.124165046276
"PP7080",168.43621304839,146.116720990947,85.5738189501198,106.715947676056,243.540884806774,318.317150932182,290.458953262836,134.398056747685,239.218775490683,337.038105513437
"ANAPC13",2137.43638057121,2694.62507386599,2488.24070716374,3098.52740496056,3294.55230804585,3200.0945613745,4038.55496491748,3478.08473194394,4323.63761922902,4128.45714680429
"PARM1",509.308467746386,736.430510358749,482.282929539565,414.395688329128,797.948405637405,89.1438197629146,74.4523579130049,35.9711524268871,37.7933526032092,85.6986692546968
"GALK2",226.040706839109,188.176114525138,225.863837570611,247.136183241029,200.5512679797,296.103790920189,348.838161634968,356.498230881495,271.121502827341,346.49602324021
"ZNF345",219.711711704321,190.584336484502,306.620873914243,143.210502365224,173.57295350179,204.626339403113,329.044735813502,311.267842070447,209.645892453337,264.063166427903
"TECPR1",262.598160924789,382.613576793646,290.401160509258,276.841142341603,326.130098668326,995.900595752019,866.027420533872,679.029338861533,694.01511910002,1052.31490480048
"ARMC8",494.342057758316,533.164893927019,367.180244860503,344.122131842336,417.683201943055,487.009822082692,483.028419867814,420.287613436073,343.178947089092,488.112739856978
"DCAF12",5138.0844187493,799.198535627168,3142.38403321456,4133.14498932712,1139.29252425291,764.205883138022,1160.15967144858,849.917754983457,1125.68317937395,725.370790855816
"FAM149A",20.0178525075971,13.5930430596746,11.5764068147462,35.6998928719157,5.99926039992551,6.6385346219453,7.13341502062482,44.9395870331039,7.73991607221699,2.28147853738312
"BRMS1",933.487209897771,1164.24821055088,1047.76959640516,864.138659881662,1320.84335261516,890.700508912948,1022.75201615051,1041.94249343138,992.856843001852,1085.97377553828
"TEX40",22.7160307754962,138.553295927198,86.9583958464152,170.297409765851,19.5955472220109,26.8337925147439,51.8942590514237,49.5112312820449,15.2672228063486,124.065273802686
"PART1",34.2291447931272,28.8560249005333,45.3444706810682,48.4036229001489,64.767332253029,55.6367490459252,42.4302800491966,57.4040911398999,44.4133207731711,21.4307929506909
"DFNB31",16.7011072514278,26.0091601847475,7.4350799699295,23.5266943300726,13.2646155667664,11.2633544427754,56.7159600980526,41.4429977639899,18.3216017608047,33.6867978556759
"USP49",243.734210211373,164.408694832385,197.90837458122,189.641126587122,138.869283771817,48.1326352452064,105.842063285201,79.4648155095323,70.7732255096212,73.9643442217024
"ABHD14A",335.644257347516,299.465032430936,369.725846991493,526.245322638067,433.737926681705,1256.71779091857,1153.54946519587,1862.39763812588,1401.36068069082,1532.05722422626
"PRKD2",2516.82962705994,3974.50408983876,2252.23447466033,2016.65848480306,3539.49380840488,1809.1601482728,1924.19157859896,1916.57302831043,1917.92968135997,2590.23175596802
"GALR1",30.6882028517386,22.9927918067289,3.59077723446497,31.2797562874042,56.2279867789749,2.70280596055235,6.04911200149972,34.018214473537,28.5695515169975,3.11525007011642
"SUMF2",823.569748047477,1152.34639623758,1042.76869204112,617.610037604567,710.228544298069,1231.37972092916,1395.49334197967,1320.84335261516,1266.35596806798,1487.18420563411
"C3orf17",531.670944524661,515.749634569294,665.472211277161,588.680042258057,513.290470981315,635.853764660095,582.461250654434,624.820406724646,639.349813196521,735.017601138172
"RPL36",42142.6410644037,57509.6607101006,63940.4689495593,52155.5957237328,64594.5459692198,54197.4441214772,61997.736022032,63940.4689495593,61519.6184844266,67223.6524164452
"MPC2",1480.93932883754,880.670099720199,1532.05722422626,1822.21712804562,1055.33703812123,1284.99606851996,903.416019595582,1499.51942305368,1395.49334197967,1264.88080411406
"LETMD1",1682.67697332278,1666.27614292131,1677.91216587453,1261.07857315764,2011.52241587868,1685.76229154583,1823.49152379314,2350.6060092283,1510.63328494266,2462.88165595496
"SPEF1",131.377129876115,96.8216567422353,66.4191920740893,81.6343884519364,99.8038555400831,9.963115557401,90.7582681063412,86.2885935759944,76.8333899183898,123.035056893768
"MXRA5",4.0440969667498,45.4827804304619,44.1656039869655,39.6352310922941,6.95514151186336,27.0560787943238,31.0482963188634,50.7348540421268,21.9975764543479,4.28699688152833
"DCAF13",1205.67518056175,1061.0874548974,1506.73082345303,1597.05022013755,1043.19871358971,905.761402449008,1004.03968507519,958.957878314882,1229.29248161087,798.591337225207
"GALNS",688.392829369145,645.933689867061,326.951500949093,263.827370048266,601.171317568262,565.558083174651,525.264630260638,697.023502259608,322.883377882955,565.180998916071
"TMEM186",612.250232503536,474.986239450296,618.255666254606,890.284873644542,652.272596531728,463.814904267069,665.662989682721,667.021247048073,687.858710600321,751.691315324218
"CHRDL2",7.48313106635696,31.7872300882557,33.1579827525014,37.0874706845398,7.17385609084119,20.2773274797842,59.6961261124047,30.5073675944547,32.2326639895759,3.99396841686366
"POLR1A",251.557508132604,132.651321748821,36.7822273943791,144.393532135119,132.084256642903,85.370774594995,49.5963771406875,95.7998512442013,63.272574722154,142.159511164006
"POC1A",317.824872163654,128.236096957662,228.452606239314,460.594374379387,125.600095423101,35.8758939955065,40.4382879982602,86.944109327836,127.505146992224,14.7302379690306
"ZNF473",122.232686859358,178.048816967733,175.471412031272,157.539261822276,176.940426370002,108.043138126632,165.864914916653,106.391764643905,181.515204152812,101.089734863599
"GALNT1",1628.75261964278,2495.56859287706,2071.68926762075,1749.20927893581,2689.40697464331,3974.50408983876,4407.77925289028,4872.63039791129,5820.65701542498,2867.53168594662
"ABI3BP",1.89555537928017,22.8007178938758,2.9917865820972,4.30373115029527,38.7725848161771,3.20209570861914,21.1202016832487,33.9480341022308,66.5022473875426,2.7592590950203
"PAMR1",44.0129527343144,4.27189930147493,18.8506375401592,7.55339254086922,5.37728599620635,12.5759964545121,42.6866243407737,6.75263512071223,6.72049338044576,18.1802955864573
"TRIM58",6.26744315949804,31.7411201653561,1.00566232270076,25.3432535804655,0.620678712783277,0.751609184992725,0.890368857066278,1.25054970376209,1.08743272834157,2.04975896838712
"PLEKHG4",131.786021516091,161.028860356018,30.461286692123,95.4921579837663,86.1957302058789,346.555958064332,294.585792639552,259.510345006365,175.413532896849,341.216526472539
"METTL21B",84.3206797205182,80.0562827425445,106.568748570873,56.3004138902021,94.024608316433,135.137245422846,135.349531770368,36.4946782233959,104.662013486161,77.0996292492646
"INTS7",269.379636645091,255.030151273245,399.31496800342,539.56549909709,163.980912595134,124.582718476035,227.417729627309,269.532855941997,378.733949299288,232.672560994703
"RNF19A",968.243765212696,1325.51562235238,940.396540086153,639.349813196521,1029.71894095627,2703.0649475161,1867.98993687586,1554.34901922656,2356.20200963123,980.592737714719
"RCHY1",710.06244603576,861.950123689218,676.152444551007,810.964028287765,882.421478358381,938.367131861064,938.838108258112,890.284873644542,974.270018753287,1059.4354360099
"AMBP",20.9065862164915,46.7299536419801,69.422128252765,113.392473727749,22.2474461971476,158.983988025818,35.5614973736951,139.336837271941,31.0482963188634,13.4869417988391
"GALNT2",381.617918521884,977.468761305048,547.910260579957,358.040788224091,985.913049768756,322.577321475693,351.323882823508,488.843984877497,425.842706214097,371.964799626752
"IFFO1",809.889729210242,731.320624924369,520.244537307031,438.474664783807,507.493322128988,840.28763621762,815.078693836181,617.610037604567,480.555980275749,707.859124381853
"CCDC28A",1945.29520023553,1516.58685145137,2166.0574851428,1970.92334852154,2149.86244467419,2358.85940668557,2658.83520709381,3575.82314699659,3619.3772224489,2652.91834764716
"MTHFD1L",288.263871732525,231.06272223822,358.627849364301,507.493322128988,190.584336484502,250.885604664558,291.620261383539,315.270768258161,376.459450923071,234.726559229109
"OLFML2B",4.39640601452771,34.0989495518215,7.82839451007165,8.00288665134144,61.897977880606,90.0805861862148,58.0588392478848,41.8284685133839,20.5304189970895,39.8911856848206
"CNOT10",659.714458828764,543.5723671127,522.89550864518,917.404034279593,605.152607962682,652.093924376397,587.8527563074,630.98653901296,624.209475148612,646.788054797743
"ANAPC15",571.302736146548,451.458100346551,687.65944726352,1058.59337141394,412.670880286353,643.79650432951,432.756028627176,617.030930902534,784.8018163296,470.728529495088
"TMEM158",8.38243911182726,42.167861882145,11.4606790653184,64.8080053818509,3.09834768204175,4.7799391911001,11.9623949092048,10.4468141512779,6.85827859849935,15.1648157715532
"AHCTF1",345.15480133507,353.736739253924,274.64073332833,344.421786879884,407.703382726394,539.912477366495,469.564684118716,260.355585072804,505.422971576864,308.036121622102
"GALNT3",406.650390331748,971.510440285826,828.508049186941,252.165632505746,884.353041425044,9.86138426507424,109.403787035053,104.033770410091,84.936019512722,99.1062640497847
"DPCD",281.243799602856,174.550185498879,314.964164201571,415.934008175921,141.804639078064,190.805736123129,117.107914531835,228.869252874359,188.032530321093,175.502307726189
"C1orf43",3371.7525554363,3108.74534510658,3694.81620726126,4640.71655946632,3740.80889497793,3210.28520864975,3275.18714661938,3771.21412526503,3326.76505953758,4205.99867933983
"POT1",974.774435192458,891.285845440179,1051.49051638927,1045.43025443196,873.133418383742,865.585137491515,774.511724966002,844.68145152331,800.368433471887,844.999040965702
"RTTN",389.276089852958,327.957944288759,302.395118550512,306.126396193403,287.605291417549,160.28363719746,245.108157758026,242.110272357036,204.97097945265,224.719075336709
"NDUFAF3",1853.39415341326,1671.72138533328,1926.03992983896,2612.50215565146,2038.99944257364,1784.22933457708,1619.98854616123,2338.98119628916,2627.56179513255,2338.98119628916
"THUMPD3",508.839976652456,380.621938245918,504.689624241034,705.00997472108,485.222916012706,669.442470646623,900.714117245993,882.637722210738,891.727902213952,744.24405530377
"ALS2CL",18.292860091717,15.8558832769903,12.2167327068513,19.1788560730901,16.4008768399927,77.9804635839951,55.4766930576182,78.7534151143261,16.0205314251596,101.372750521435
"NCR3",257.57110009213,577.567122242157,307.444872686548,267.590714026911,727.133823188355,238.839354315707,73.1685128042641,132.926418914062,134.768921105822,156.62468618865
"GALT",647.857312101752,526.245322638067,288.111849256903,448.671762147642,494.44002132619,743.204933043392,608.468594618238,468.525021933107,614.765345689535,594.795844053669
"NELFB",630.98653901296,597.14698474754,700.98172165787,561.940287991141,612.734637149031,658.979411052119,794.750523373103,662.267835637079,755.338765243335,526.766934155384
"ZDHHC5",388.061201442354,433.638191558585,392.974461995967,552.47481857856,421.09737101666,507.676057164136,493.894388953825,549.6419365504,554.665777219047,418.885474289542
"LY6G6F",49.1698104383099,9.3054726757462,43.3737392604693,64.1361511176351,37.3275686921181,13.5975717881256,28.2819201996248,25.2137002216271,37.3696415275888,22.5714704528005
"HSPA12A",2.29932105482559,14.6517576357101,53.119060255593,79.3618893931857,53.3777872116073,18.8506375401592,23.5549807882106,100.494033212609,33.6768791130406,2.21635660416047
"ATL3",246.147510485619,202.249880396261,200.263037704178,380.437964527275,228.165029773002,337.234694495174,301.145475198256,258.873349713051,325.883528139542,228.121776149906
"SGMS1",1214.79218561614,986.625468472045,1457.12935961882,864.798308975239,707.601391603709,838.095828764157,1083.11633605728,864.798308975239,849.185685128598,721.564518457202
"NALCN",29.3915204424897,5.83618636523454,18.5229685870235,6.53068699917854,16.7510597493324,5.89467815134701,10.8318629099806,58.2179371422502,58.719797069185,52.8649172250984
"DSCR10",90.1799067441152,37.1757075099377,90.6847253691281,12.2733839849113,25.7743630936574,119.968011859635,33.465522222282,48.9061687021757,113.088116665283,93.5169523519541
"TMIE",38.2977403317441,25.3841645104695,40.5881714953884,57.5365455412746,12.9741430671614,103.744277090631,42.726330098171,43.5934324824825,22.8865864143948,88.4086365803999
"WFDC11",35.223927124359,2.75027239801731,5.66371933782144,11.1315249275037,9.963115557401,19.7560265600515,9.15227174038598,17.9035128529249,3.06985740232528,65.8690866171958
"MYRIP",489.87738217669,208.24614280979,591.819927102436,635.853764660095,229.644377464562,19.4970286068513,46.1745883137398,11.5324565940964,14.3115212806327,6.33323216763973
"WFDC9",37.8395780961642,10.2476678252035,47.7889358503129,10.9586758506316,13.4483047941536,24.1965080134358,11.4606790653184,5.78537157649065,10.5878724689227,44.9546525487458
"MRGPRX1",33.7830361779158,41.2874001630932,6.93623871091451,9.87995486001079,74.6951086117407,92.9317170657402,50.0911052032452,6.43786673303182,50.5283620298038,60.232555936392
"ZNF521",17.5435023038358,20.3117335161648,2.28147853738312,2.68166549656293,18.7059218393939,4.57827018472118,3.9769614422994,37.2512335028983,5.15268875261168,32.1838332331932
"NOL11",2071.68926762075,1865.71968989883,1884.16749300157,2306.42388535809,1748.22227415997,2092.84123965896,2360.42215778258,1881.92899037226,2172.05983639064,1806.87839358034
"ASPM",994.1888739732,245.438997575637,836.760723085521,1320.84335261516,130.744064513221,74.678194011979,151.702400980157,79.4315745315275,282.935392258571,32.8251759849581
"CNRIP1",2.83980988626098,59.6006670370908,3.40430628840233,12.7079199792794,9.09467261350276,8.96652362729229,2.8560516064182,3.69227203131577,5.51389149593198,2.11475868986264
"SOSTDC1",4.33437988854954,45.3748382674054,33.5365661477303,52.1446802481878,2.47139794198956,23.1631552090036,5.77844996559458,48.4071787602079,4.17111851053534,4.23540542658195
"BOD1L1",1395.49334197967,1948.45076271725,1124.91972585328,799.198535627168,1220.92117734227,871.736030523592,979.399305567507,592.146949252946,704.843775414417,591.522024388098
"MDS2",22.594303437338,183.420964486078,33.5286299539331,65.7374766793769,141.878819508399,233.234724589531,224.420795038316,135.895170483965,142.900046992406,363.203134924436
"TAS2R39",41.8893895132025,25.4309208542528,19.7665685928084,39.6878608477905,58.7893457901407,7.53557121383642,46.7808882283591,85.7248225457002,6.00107433389515,71.1163506048016
"TAS2R40",58.6931373771383,45.2406540521456,1.98737354232547,51.2144070394656,52.8779798887863,6.7361476227988,3.35797243426455,7.71139995139367,4.0440969667498,57.2432871659052
"TAS2R41",2.04975896838712,3.91158311091956,5.46221914589138,16.9557863291145,39.2857995599961,64.0940607728494,27.3744507295009,2.26048384454532,26.9764632410876,23.3202828506601
"GEMIN5",682.315335209092,567.522945060877,519.887432942633,735.452531274096,725.91356832212,652.272596531728,646.575550840918,626.154012294238,860.676253020263,530.571481266606
"TAS2R50",64.1238676591503,12.7730940509331,47.3692102455433,33.1974804266598,4.4175689818514,52.757262453653,2.5902827136859,47.4376953165193,49.4503158309829,12.1220475756139
"GAMT",154.059737348864,221.241797770399,121.308835133854,241.903438080489,210.372869041541,242.110272357036,132.2154346318,251.080891867158,187.992511747635,155.630499845363
"PTPN23",96.1954421716884,152.538329593481,93.8307678285904,63.6115443331379,81.8621605632791,75.6508016881228,70.0465863890061,69.7438802443417,72.6209175013028,86.6203706585822
"IL4I1",269.532855941997,236.156005053347,261.354294088389,268.562767216052,296.297717399888,160.642617558101,20.7463923836364,127.379223066206,167.865951606592,206.212791968736
"FAM205A",5.35850290767332,61.4770686963929,2.87413319428568,73.0989377392554,2.9780311975891,6.33323216763973,9.97474562044855,15.3042817210006,42.4302800491966,10.4578206508878
"CLIC4",685.418522366689,377.025322174789,1131.57974941062,1067.29013308032,454.465229752379,38.0143480654579,69.8262064208252,77.6977454086129,52.8121261956753,56.9641977637291
"NIPSNAP3A",875.263431169149,755.89837329498,1717.23929918814,1124.91972585328,776.578120878671,629.768247175861,524.208365394558,670.132863129896,621.051945702087,527.97896812929
"NSL1",364.882253527734,352.550726502904,413.530337117743,402.729214526489,383.710541513378,400.155809787922,302.395118550512,294.070061371724,320.361096380269,373.374016120186
"WWTR1",38.2516940923522,36.3809420868567,62.5407659314113,29.093501471463,48.9448416786083,31.1820043238887,45.2272921222382,29.8588349517828,69.8917114879818,28.1955671378097
"HEATR5A",192.416706299262,279.770146108538,222.093493108521,228.794398113293,181.714594830983,190.079788084548,295.517488139771,157.332332170708,295.995635573876,181.739670541103
"SAMHD1",186.066104402709,113.88124249711,191.033826198563,338.721793535129,188.581613849187,1035.05086969619,871.736030523592,775.587136837368,623.47413015971,1014.6600532201
"FAM98A",1441.66734464808,779.059623762166,1091.45484549165,1739.13180184131,874.823421195627,631.887002146962,602.545268557046,869.821463667986,952.424711236204,529.079056660727
"TPGS2",630.413362115524,334.620184055781,627.37742608706,997.091366763209,552.954055525557,377.270426786823,399.803249617906,482.161519571406,614.002837688881,579.261003475218
"SIN3A",422.081860563283,535.809766704673,330.223383977445,458.646440583456,530.571481266606,622.713771932724,640.70514990735,562.676183773354,787.144342332914,549.784738511507
"C20orf194",90.9967147382287,173.698185643474,81.8621605632791,72.6700196286422,185.02265166081,163.516932860544,213.68432242807,92.8340164699289,131.469881056433,219.55860300804
"NECTIN3",6.68578727253864,72.0047294107209,24.998066996578,42.8553711592581,1.8918392434044,48.0105005594922,81.372370523809,76.2373932646066,75.115674086562,121.338104862488
"ZNF385A",78.7534151143261,94.2676989156634,159.484150994426,218.342796708464,214.434878303301,45.3444706810682,46.8342673755227,140.339697697522,119.891564668168,50.657601984479
"KBTBD2",679.029338861533,775.241086847242,725.583330858244,614.305378475222,858.805060714162,864.138659881662,755.338765243335,647.857312101752,589.987860226205,705.00997472108
"SYF2",2749.7138280981,2982.38323426415,2996.49833039303,2256.39048996094,2898.57784704026,3028.15251151025,3231.62333639848,3229.16906954741,3262.42399751525,3126.89287910861
"GANC",77.0118068019323,132.30173488216,112.206800194041,115.049024715481,169.442787432086,23.5414796397383,82.275681569502,55.6516395703473,74.7147995941293,86.7553957690848
"RWDD3",2764.75971120462,3563.70396548025,3084.44735231915,2540.96120528326,3203.2611346412,4085.88154296808,3919.68445105009,3069.62079444,3195.06321588802,3460.31564596857
"PNKD",578.364783528419,306.710867962057,641.346998412334,588.304713529921,321.821173979194,245.385033083826,192.416706299262,152.36970868343,198.721942999575,283.441453964467
"SEC31B",230.729603426132,50.4086129122813,75.0185773456624,69.0351536362209,186.762013507188,212.070863656654,190.906266705154,81.8621605632791,82.885711525431,145.332697068416
"PNISR",3896.42897589731,5027.02580510281,2520.60685454982,1299.98350949893,2994.97121679626,3392.28815447139,2252.23447466033,1692.79921446641,1068.25173203449,2556.21235451845
"KANK2",1093.35883258296,187.91463323688,359.590293127819,584.048372409163,290.754104842468,9.74952091473208,71.4548995554682,92.7194651147767,23.3095015108428,9.51537202871603
"GAP43",24.581082556035,20.6337750460814,55.946421539145,77.3625076621078,46.0138164754968,4.4218199947716,10.4468141512779,9.36235834922763,45.199997151653,5.39318664951249
"ADGRA2",7.96422063090622,32.1523989199381,9.77165332996757,22.877869837189,2.27162917899375,9.80627761232163,13.313574797991,15.9832197531155,32.7803004094266,5.89778783881951
"NUDT13",161.616328086591,186.50112694069,215.106271141908,134.51980806847,268.752850106168,259.352677351246,76.8333899183898,106.686909375871,120.493952743007,167.865951606592
"KIAA1429",222.564606899265,312.938797208897,353.358659807719,257.399828099799,309.933570112806,421.794826839795,334.993993971263,259.954166877516,272.807081079993,296.662996395873
"TMEM87A",1142.45099613427,1372.44366871003,1106.12367919158,1328.66349876501,1610.45904292569,1647.00394269783,1894.31341050571,1829.93707029281,1733.19109307724,2179.16958540091
"C2CD2",229.770934703304,219.810334655718,157.224139465134,188.251716217843,260.020640198621,42.8832018309091,313.924383983193,218.822726549483,212.663155174227,285.030437437707
"GAPDH",69370.285826841,41352.0160157196,58926.3453653626,58035.0185215987,39649.6825147459,56295.8073864904,58926.3453653626,47333.5957604466,48475.1881864405,36274.8741226408
"SH2B1",334.361740413919,472.703676612497,277.592193168245,264.495014438973,334.85369288897,394.78447345568,337.234694495174,273.146175412766,164.101896963757,358.627849364301
"UNC50",1291.28884779267,1040.25303078722,1490.84327089505,1215.96456790703,1002.98548286912,1773.84952947448,2210.7602461509,1493.65719186964,1718.7644493123,1352.69491521616
"PARS2",63.8232708057528,45.7883736024671,114.516231537609,185.473937221353,122.027771815001,79.5861877415845,102.375970023186,138.813655289935,230.178552396597,138.151036174193
"MMACHC",161.86152181168,116.724190379063,115.167358288374,217.412608741052,75.3294126852352,165.460189398872,13.1734869247562,118.258807173637,93.4427910650165,113.060639901614
"EGFL6",69.422128252765,21.6754409346449,8.73132110484633,16.2845376375005,29.8384197998215,31.4882679996088,30.2173082876543,38.2113195004468,10.1010177842116,39.4460468156294
"TIPARP",1725.99411216702,1206.69948404482,1041.94249343138,642.306564159649,1368.0601619264,3962.04280774879,2049.23637618326,2302.78314545493,1915.54561817642,1557.7251867737
"NECAP1",794.750523373103,771.575209457937,658.044324955219,421.558881131675,713.905080349113,876.952725986081,965.9672733487,751.459847543285,759.583244634853,758.134558614646
"CHMP2B",1611.07600463049,2282.28083739541,1915.54561817642,1430.39434357939,1751.92693284221,1933.46963646197,1984.12152324854,1647.00394269783,1812.14412506707,1735.55752076127
"DHRS7B",185.532677897854,142.703722976343,158.914652121719,254.238692079433,189.562365289363,246.955834401572,127.630168100128,316.195979161877,250.659814023574,216.764280714689
"AAR2",399.224329156747,363.4135503023,502.931982197104,784.010119144814,684.669378393159,647.857312101752,740.005349546285,822.751165165353,957.980492822664,656.156152745056
"DNAH1",12.6105192297492,66.9551279970953,4.76859223002285,50.0202399428482,14.1243039357605,23.0696739660683,27.4989125768705,10.0172473511396,37.4673569906573,13.2507154197869
"NGDN",1915.54561817642,1621.15955261353,1805.27258996242,1967.92365542393,1722.87980654001,1721.64129001044,1678.45909050654,1890.79328463749,1639.09867798247,1815.15790696355
"KRT23",9.61065572109121,28.6311441959798,2.38984068001066,63.4988263051353,111.58509025381,6.50613038183401,23.2716968979693,26.9764632410876,2.54900936098265,130.542834184967
"TSKU",12.4622002778534,35.0187729830301,79.9287229672944,55.4553561294676,10.843501684765,84.6938689519266,18.715263677528,13.8687620091231,73.8173790649807,15.382006955286
"HINFP",430.853994419308,515.151232145606,483.028419867814,447.303376606312,284.28573623706,496.017822587913,448.876560107041,364.882253527734,300.53940625334,396.520686427685
"ULK3",202.631968209832,302.395118550512,193.328798468889,66.798540925538,249.726615911358,408.400167618335,277.392880297803,192.797270249963,204.898490270723,360.013978086193
"SNED1",16.7581983336593,42.4427000171235,15.4385061145403,9.54693576193728,9.42236700251983,14.6019431891949,47.0751873338547,52.1763730698286,33.5206428583718,28.5262460309857
"HIGD1A",339.713397301559,240.574679733721,494.614429601072,180.238923037474,269.379636645091,358.461446053559,522.89550864518,345.676071547328,284.547613693485,420.837502092446
"REXO2",810.697712184651,856.636323203891,787.334604272623,1227.67098206517,841.136666844811,1261.74612619104,1138.28236162376,1454.25658138931,1282.12837773954,1375.90798375469
"IBTK",1831.23872391399,1717.23929918814,1738.09070293651,1205.67518056175,1117.23844608908,1358.2594563597,1773.84952947448,1109.6977398635,1621.79846339362,1342.83638503208
"CLIP3",15.2570148200378,3.61533012644168,28.6747019483036,11.3169238659742,6.86633720685059,38.0549518852541,14.4902875988886,12.3026588148128,19.2220682032461,8.26679393096076
"AOC1",6.00321250837731,26.7127080737977,30.0028573878661,30.8275484607947,29.934005240345,10.2347722198105,63.5956744012725,12.3479594469939,42.3597760598571,13.4778937510833
"TBC1D10B",362.820951938479,358.627849364301,310.641401727278,330.223383977445,279.312835140533,300.755114865867,280.362381614855,369.550863288254,340.66528195402,298.375019021816
"RNF167",568.952109168936,534.504251402523,512.652633418653,505.422971576864,548.900360584982,749.939504709849,895.863082614126,640.174119814378,853.36616550328,833.962801901916
"MOXD1",114.516231537609,182.690566813909,221.021820160238,104.033770410091,187.411821201088,39.1674400366926,27.6767327674351,83.6817508186764,52.4409435271838,12.0643572748428
"GORASP2",1779.32710448122,1595.1014153023,1655.72129573935,2345.45179274671,2068.82926688454,1957.76979215101,2148.5663460523,2105.31680731184,3049.40597200004,2360.42215778258
"C2CD3",570.489316768394,435.706523503788,251.382534185668,332.522728413629,373.137329070194,491.423638594923,387.542322752878,355.178474597368,411.420161272102,347.699921928599
"TKFC",84.9742625343041,94.6478222453212,64.8080053818509,72.3091322789505,80.5619332752433,69.8095052886599,82.0208147046113,69.6517522274879,114.370298211364,71.0630703338702
"ZZZ3",712.221218115181,933.141987798597,854.860414819438,544.606948767256,751.239934883779,1078.17450732426,812.018787517208,746.124557367338,678.160699028529,897.184725855785
"SPATS2L",23.5266943300726,52.4760869746498,51.1087442329889,87.9855153795667,50.6788597684869,262.078834548809,218.629487837139,342.809077710482,302.468377582903,166.717816179161
"TENM4",22.8614479318109,21.0047949370268,7.8226605613272,3.45352440434807,131.064386776782,30.3169879589154,7.42801730513202,15.4934509874153,48.4071787602079,7.65966247327874
"NSMF",204.142094606681,217.205548088986,190.48643509029,186.066104402709,186.652974075391,116.359638968595,178.625026359692,202.286460068907,216.450150764135,146.650050983383
"L3MBTL1",144.327173155556,142.438510153926,90.2328420473267,63.963474661128,84.3206797205182,48.8708009482702,76.4850229514291,66.2247204439746,41.5672295057543,81.9449942642678
"RPAP1",247.465146832231,301.298415949971,324.912118176822,225.676642306833,229.139691998209,276.356137543563,298.510407189259,194.840825148395,154.440485849752,205.037248808783
"FAM32A",1591.0033299605,1323.37921465434,1202.1326979587,1442.38197092919,1965.94189814192,2406.2200167469,2238.66655564329,2593.41566771935,2579.66781227122,2415.567650318
